Method name: Method 1,,,,,,,,,,,,,,,,,,,,,,,apo,,,,phos,,,,S385E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Application: SparkControl,,,,V2.3,,,,,,,,,,,,,,,,,,,salt + glycerol,salt + no glycerol,no salt + no glycerol,no salt + glycerol,salt + glycerol,salt + no glycerol,no salt + no glycerol,no salt + glycerol,salt + glycerol,salt + no glycerol,no salt + no glycerol,no salt + glycerol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device: Spark,,,,Serial number: 1811000353,,,,,,,,,,,,,,,,,,,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware:,,,,LUM:V5.2.3|ABS:V4.3.2|ABS_MEX:V5.0.7|CELL:V4.1.4|MTP:V13.1.5|FLUOR:V5.1.3|FLUOR_FP:V5.0.2|FLUOR_BOTTOM:V5.0.2|FLUOR_MEM:V5.0.7|FLUOR_MEX:V5.0.7|GCM:V3.0.2|INJ:V3.1.1,,,,,,,,,,,,,,,,,,,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,26.2,0.1814,2027259,0.1728,2034084,,,0.1293,2040934,,,,,,,,,0.1607,2027556,0.1711,2033787,0.1554,2034392,0.1223,2040638,,,,,,,,,0.2382,2027851,0.2354,2033490,0.237,2034688,0.123,2040341,,,,,,,,,0.2147,2028146,0.2158,2033193,0.2062,2034985,0.1252,2040044,,,,,,,,,0.1587,2028441,0.157,2032896,0.1505,2035282,0.1236,2039747,,,,,,,,,0.1743,2028736,0.1736,2032599,0.1642,2035579,0.115,2039450,,,,,,,,,0.2013,2029031,0.2207,2032302,0.1998,2035877,0.1245,2039153,,,,,,,,,0.1699,2029326,0.1757,2032005,0.18,2036174,0.1064,2038856,,,,,,,,,0.1348,2029621,0.1277,2031708,0.1202,2036471,0.12,2038559,,,,,,,,,0.1504,2029918,0.1476,2031411,0.1392,2036768,0.1138,2038262,,,,,,,,,0.1629,2030213,0.1599,2031114,0.1607,2037064,0.1142,2037965,,,,,,,,,0.1966,2030508,0.1762,2030817,0.1777,2037361,0.1103,2037668,,,,,,,,
96,26.2,0.1811,2048844,0.1726,2055664,,,0.1292,2062497,,,,,,,,,0.1607,2049140,0.171,2055368,0.1548,2055973,0.1217,2062201,,,,,,,,,0.234,2049436,0.2337,2055072,0.2338,2056270,0.123,2061905,,,,,,,,,0.2164,2049732,0.212,2054776,0.2099,2056566,0.1253,2061609,,,,,,,,,0.1586,2050028,0.1568,2054479,0.1504,2056862,0.1213,2061313,,,,,,,,,0.1743,2050324,0.1735,2054183,0.1641,2057158,0.1153,2061017,,,,,,,,,0.2036,2050620,0.2214,2053887,0.1993,2057454,0.1247,2060721,,,,,,,,,0.1715,2050916,0.1752,2053591,0.1865,2057750,0.1065,2060425,,,,,,,,,0.1347,2051212,0.1274,2053295,0.1201,2058046,0.1198,2060129,,,,,,,,,0.1504,2051508,0.1476,2052999,0.14,2058342,0.1138,2059833,,,,,,,,,0.1636,2051804,0.1598,2052703,0.1612,2058638,0.1142,2059537,,,,,,,,,0.1949,2052100,0.1782,2052407,0.1745,2058934,0.1133,2059241,,,,,,,,
97,26.3,0.1815,2070407,0.1727,2077230,,,0.1293,2084060,,,,,,,,,0.1605,2070704,0.1712,2076934,0.1551,2077536,0.1217,2083763,,,,,,,,,0.2308,2071000,0.2344,2076638,0.2286,2077833,0.1229,2083467,,,,,,,,,0.2151,2071296,0.2121,2076342,0.2077,2078129,0.1253,2083171,,,,,,,,,0.1588,2071592,0.1567,2076046,0.1502,2078425,0.1213,2082875,,,,,,,,,0.1741,2071888,0.1731,2075750,0.1642,2078721,0.1153,2082579,,,,,,,,,0.2031,2072184,0.2145,2075454,0.2029,2079017,0.1246,2082283,,,,,,,,,0.1679,2072480,0.1762,2075158,0.1863,2079313,0.1065,2081987,,,,,,,,,0.1347,2072776,0.1277,2074862,0.1201,2079609,0.1199,2081691,,,,,,,,,0.1504,2073072,0.147,2074566,0.1391,2079905,0.1139,2081395,,,,,,,,,0.1628,2073368,0.1603,2074270,0.161,2080201,0.1142,2081099,,,,,,,,,0.1929,2073664,0.1769,2073973,0.1734,2080497,0.1133,2080803,,,,,,,,
98,26.3,0.181,2091968,0.1726,2098766,,,0.1291,2105576,,,,,,,,,0.1607,2092265,0.1711,2098471,0.1551,2099072,0.1217,2105281,,,,,,,,,0.2355,2092560,0.2286,2098176,0.2311,2099369,0.1229,2104986,,,,,,,,,0.2177,2092855,0.2172,2097881,0.2072,2099664,0.1252,2104691,,,,,,,,,0.1586,2093150,0.1565,2097586,0.15,2099959,0.1211,2104396,,,,,,,,,0.174,2093446,0.1728,2097291,0.1638,2100254,0.1152,2104101,,,,,,,,,0.2066,2093741,0.2242,2096996,0.2019,2100549,0.1248,2103806,,,,,,,,,0.171,2094036,0.1765,2096701,0.1796,2100844,0.1065,2103511,,,,,,,,,0.1346,2094331,0.1275,2096406,0.12,2101139,0.1198,2103216,,,,,,,,,0.1504,2094626,0.147,2096111,0.1393,2101434,0.1139,2102920,,,,,,,,,0.1632,2094921,0.1599,2095816,0.161,2101729,0.1142,2102625,,,,,,,,,0.1998,2095216,0.1785,2095521,0.1753,2102024,0.1103,2102330,,,,,,,,
99,26.2,0.1812,2113477,0.1727,2120282,,,0.1291,2127117,,,,,,,,,0.1601,2113772,0.1711,2119986,0.155,2120590,0.1216,2126821,,,,,,,,,0.2364,2114067,0.2361,2119690,0.2344,2120888,0.123,2126525,,,,,,,,,0.2205,2114362,0.2156,2119394,0.2103,2121184,0.1251,2126229,,,,,,,,,0.1583,2114657,0.1566,2119098,0.1503,2121480,0.1212,2125933,,,,,,,,,0.1736,2114952,0.1726,2118802,0.1635,2121776,0.1151,2125637,,,,,,,,,0.204,2115247,0.2192,2118506,0.2013,2122072,0.1247,2125341,,,,,,,,,0.1727,2115542,0.1753,2118210,0.1847,2122369,0.1064,2125045,,,,,,,,,0.1347,2115837,0.1277,2117914,0.1202,2122665,0.1197,2124749,,,,,,,,,0.1503,2116132,0.1474,2117618,0.1393,2122961,0.1139,2124453,,,,,,,,,0.1631,2116427,0.1597,2117323,0.1602,2123257,0.1142,2124157,,,,,,,,,0.1981,2116722,0.1783,2117027,0.1755,2123553,0.1115,2123859,,,,,,,,
100,26.3,0.1813,2135020,0.1726,2141840,,,0.1292,2148679,,,,,,,,,0.1604,2135316,0.1708,2141544,0.155,2142148,0.1219,2148383,,,,,,,,,0.2373,2135613,0.2318,2141247,0.2313,2142446,0.123,2148087,,,,,,,,,0.2139,2135909,0.2192,2140951,0.206,2142742,0.1253,2147789,,,,,,,,,0.1585,2136205,0.1565,2140655,0.1503,2143038,0.1212,2147493,,,,,,,,,0.1733,2136501,0.1724,2140359,0.1637,2143334,0.1151,2147197,,,,,,,,,0.2011,2136797,0.2177,2140063,0.2016,2143630,0.1247,2146901,,,,,,,,,0.1684,2137093,0.1757,2139767,0.1802,2143926,0.1065,2146603,,,,,,,,,0.1348,2137389,0.1277,2139471,0.1201,2144222,0.1196,2146307,,,,,,,,,0.15,2137685,0.1468,2139175,0.1393,2144518,0.114,2146011,,,,,,,,,0.163,2137981,0.1595,2138879,0.1592,2144814,0.1143,2145715,,,,,,,,,0.1937,2138277,0.1768,2138583,0.1752,2145110,0.1153,2145417,,,,,,,,
101,26.6,0.1815,2156589,0.1723,2163454,,,0.1293,2170326,,,,,,,,,0.1602,2156887,0.1707,2163156,0.1548,2163763,0.1217,2170029,,,,,,,,,0.2359,2157185,0.2328,2162858,0.231,2164062,0.1229,2169732,,,,,,,,,0.2196,2157483,0.2141,2162560,0.2078,2164360,0.1251,2169435,,,,,,,,,0.1582,2157781,0.1563,2162262,0.15,2164658,0.1211,2169137,,,,,,,,,0.1732,2158079,0.1727,2161964,0.1629,2164956,0.115,2168839,,,,,,,,,0.2046,2158377,0.217,2161666,0.1987,2165253,0.1246,2168541,,,,,,,,,0.1695,2158675,0.1745,2161368,0.1865,2165551,0.1065,2168243,,,,,,,,,0.1348,2158973,0.1277,2161070,0.1201,2165849,0.1195,2167945,,,,,,,,,0.1501,2159271,0.1475,2160772,0.139,2166147,0.1139,2167647,,,,,,,,,0.1623,2159569,0.1601,2160473,0.1606,2166445,0.1141,2167349,,,,,,,,,0.1959,2159867,0.1795,2160175,0.1744,2166743,0.1102,2167051,,,,,,,,
102,26.5,0.1812,2178251,0.1726,2185098,,,0.1294,2191957,,,,,,,,,0.1599,2178548,0.1707,2184801,0.1546,2185408,0.1218,2191660,,,,,,,,,0.2374,2178845,0.2345,2184504,0.2343,2185705,0.1229,2191363,,,,,,,,,0.221,2179142,0.212,2184207,0.2065,2186002,0.1252,2191066,,,,,,,,,0.1581,2179440,0.1564,2183909,0.1498,2186300,0.121,2190768,,,,,,,,,0.1734,2179737,0.1721,2183612,0.1632,2186597,0.1152,2190471,,,,,,,,,0.2057,2180035,0.2182,2183315,0.1984,2186894,0.1246,2190174,,,,,,,,,0.1722,2180332,0.1737,2183018,0.181,2187192,0.1066,2189877,,,,,,,,,0.1347,2180629,0.1276,2182721,0.1202,2187489,0.1195,2189580,,,,,,,,,0.1502,2180926,0.1476,2182424,0.139,2187786,0.1141,2189282,,,,,,,,,0.163,2181223,0.1589,2182127,0.1596,2188083,0.114,2188985,,,,,,,,,0.1979,2181521,0.1783,2181829,0.1735,2188380,0.1111,2188687,,,,,,,,
103,26.4,0.1813,2199867,0.1725,2206711,,,0.1293,2213567,,,,,,,,,0.16,2200165,0.1704,2206414,0.1546,2207020,0.1219,2213270,,,,,,,,,0.2365,2200462,0.2337,2206117,0.2293,2207318,0.1229,2212973,,,,,,,,,0.2187,2200759,0.2124,2205820,0.207,2207615,0.1253,2212676,,,,,,,,,0.1582,2201056,0.1567,2205523,0.1497,2207912,0.1212,2212379,,,,,,,,,0.1729,2201353,0.172,2205226,0.1629,2208209,0.1151,2212082,,,,,,,,,0.2023,2201650,0.2178,2204929,0.2014,2208506,0.1247,2211785,,,,,,,,,0.1714,2201947,0.1753,2204632,0.1893,2208804,0.1066,2211488,,,,,,,,,0.135,2202244,0.1278,2204335,0.1203,2209101,0.1195,2211191,,,,,,,,,0.1501,2202541,0.1467,2204038,0.1391,2209398,0.1139,2210894,,,,,,,,,0.1627,2202838,0.1601,2203741,0.1599,2209695,0.1142,2210597,,,,,,,,,0.1959,2203135,0.1746,2203443,0.1741,2209992,0.1103,2210299,,,,,,,,
104,26.2,0.1813,2221472,0.1726,2228316,,,0.1294,2235167,,,,,,,,,0.1602,2221770,0.1704,2228019,0.1547,2228625,0.1219,2234870,,,,,,,,,0.2332,2222067,0.2327,2227721,0.2304,2228920,0.123,2234573,,,,,,,,,0.2204,2222364,0.2148,2227424,0.2087,2229217,0.1253,2234277,,,,,,,,,0.1582,2222661,0.1565,2227127,0.1495,2229514,0.121,2233979,,,,,,,,,0.1729,2222958,0.1722,2226830,0.1629,2229811,0.1154,2233682,,,,,,,,,0.2025,2223255,0.2184,2226533,0.2012,2230108,0.1247,2233385,,,,,,,,,0.1702,2223552,0.1781,2226236,0.1811,2230405,0.1067,2233088,,,,,,,,,0.1347,2223849,0.1279,2225939,0.1221,2230702,0.1195,2232791,,,,,,,,,0.15,2224146,0.1468,2225642,0.139,2230999,0.1139,2232494,,,,,,,,,0.163,2224443,0.1593,2225345,0.1597,2231296,0.1143,2232197,,,,,,,,,0.1973,2224740,0.1752,2225048,0.1748,2231593,0.1105,2231900,,,,,,,,
105,26.2,0.1807,2243076,0.1724,2249880,,,0.1293,2256686,,,,,,,,,0.1597,2243373,0.1702,2249583,0.1545,2250186,0.1221,2256391,,,,,,,,,0.238,2243668,0.2352,2249288,0.2267,2250481,0.123,2256096,,,,,,,,,0.2151,2243963,0.2138,2248993,0.2062,2250776,0.1252,2255801,,,,,,,,,0.1579,2244258,0.1562,2248698,0.1495,2251071,0.121,2255506,,,,,,,,,0.1727,2244553,0.1715,2248403,0.1625,2251366,0.1151,2255211,,,,,,,,,0.2,2244848,0.2184,2248108,0.2052,2251661,0.1247,2254916,,,,,,,,,0.1688,2245143,0.1759,2247813,0.1792,2251956,0.1066,2254621,,,,,,,,,0.1346,2245438,0.1277,2247518,0.1205,2252251,0.1196,2254326,,,,,,,,,0.1498,2245733,0.1466,2247223,0.1391,2252546,0.1139,2254031,,,,,,,,,0.1623,2246028,0.1596,2246928,0.1598,2252841,0.1143,2253736,,,,,,,,,0.1967,2246323,0.1773,2246630,0.1715,2253136,0.1103,2253441,,,,,,,,
106,26.3,0.1809,2264593,0.1725,2271395,,,0.1293,2278240,,,,,,,,,0.1596,2264890,0.1704,2271100,0.1544,2271702,0.1217,2277943,,,,,,,,,0.2328,2265185,0.2357,2270803,0.2295,2271999,0.123,2277646,,,,,,,,,0.2193,2265480,0.2138,2270508,0.2057,2272296,0.1253,2277349,,,,,,,,,0.1579,2265775,0.1561,2270213,0.1494,2272593,0.1209,2277052,,,,,,,,,0.1722,2266070,0.1716,2269918,0.1623,2272890,0.1152,2276755,,,,,,,,,0.2029,2266366,0.2195,2269623,0.1983,2273185,0.1247,2276458,,,,,,,,,0.1701,2266661,0.1759,2269328,0.1784,2273480,0.1065,2276161,,,,,,,,,0.1353,2266956,0.1276,2269033,0.1203,2273775,0.1192,2275863,,,,,,,,,0.1497,2267251,0.1466,2268738,0.1387,2274070,0.1139,2275566,,,,,,,,,0.1603,2267546,0.1595,2268443,0.1603,2274367,0.1141,2275269,,,,,,,,,0.1969,2267841,0.175,2268146,0.1707,2274664,0.1102,2274972,,,,,,,,
107,26.3,0.1808,2286151,0.1722,2292982,,,0.1293,2299813,,,,,,,,,0.1595,2286448,0.1702,2292686,0.1545,2293289,0.1217,2299517,,,,,,,,,0.2368,2286745,0.2299,2292390,0.2335,2293585,0.1229,2299221,,,,,,,,,0.2174,2287042,0.2143,2292094,0.2049,2293881,0.1251,2298925,,,,,,,,,0.1579,2287339,0.1559,2291798,0.1493,2294177,0.1209,2298629,,,,,,,,,0.1725,2287636,0.1714,2291502,0.1626,2294473,0.1152,2298333,,,,,,,,,0.1996,2287933,0.222,2291206,0.2004,2294769,0.1247,2298037,,,,,,,,,0.1717,2288230,0.1732,2290910,0.1791,2295065,0.1063,2297741,,,,,,,,,0.1355,2288526,0.1278,2290613,0.1203,2295362,0.1192,2297445,,,,,,,,,0.1499,2288822,0.1472,2290317,0.1386,2295658,0.1139,2297149,,,,,,,,,0.161,2289119,0.1597,2290020,0.1602,2295954,0.1142,2296853,,,,,,,,,0.1945,2289415,0.1751,2289723,0.1755,2296250,0.1102,2296557,,,,,,,,
108,26.2,0.181,2307725,0.1722,2314546,,,0.1293,2321376,,,,,,,,,0.1593,2308022,0.1702,2314249,0.1542,2314853,0.1217,2321080,,,,,,,,,0.2306,2308318,0.2321,2313953,0.228,2315149,0.123,2320784,,,,,,,,,0.2175,2308614,0.2137,2313657,0.2076,2315445,0.1253,2320488,,,,,,,,,0.1577,2308910,0.156,2313361,0.1491,2315741,0.1207,2320192,,,,,,,,,0.1725,2309206,0.1718,2313065,0.1622,2316037,0.1153,2319896,,,,,,,,,0.1978,2309502,0.2165,2312769,0.1959,2316333,0.1247,2319600,,,,,,,,,0.1707,2309798,0.1753,2312473,0.1799,2316629,0.1065,2319304,,,,,,,,,0.1349,2310094,0.1276,2312177,0.1204,2316925,0.1191,2319008,,,,,,,,,0.1499,2310390,0.1463,2311881,0.1387,2317221,0.114,2318712,,,,,,,,,0.1616,2310686,0.1588,2311585,0.1593,2317517,0.1142,2318416,,,,,,,,,0.1944,2310982,0.1767,2311288,0.1704,2317813,0.1104,2318120,,,,,,,,
109,26.4,0.1808,2329273,0.1724,2336094,,,0.1293,2342925,,,,,,,,,0.1594,2329570,0.1699,2335798,0.1544,2336402,0.1216,2342629,,,,,,,,,0.2324,2329866,0.2314,2335502,0.2264,2336698,0.123,2342333,,,,,,,,,0.2149,2330162,0.2133,2335206,0.2055,2336994,0.1252,2342037,,,,,,,,,0.1577,2330458,0.1557,2334910,0.149,2337290,0.1207,2341741,,,,,,,,,0.1718,2330754,0.1709,2334614,0.1621,2337586,0.1151,2341445,,,,,,,,,0.2034,2331050,0.2134,2334318,0.199,2337882,0.1247,2341149,,,,,,,,,0.1666,2331346,0.1751,2334022,0.1781,2338178,0.1063,2340853,,,,,,,,,0.1348,2331642,0.1276,2333726,0.1204,2338474,0.1191,2340557,,,,,,,,,0.1495,2331938,0.1462,2333429,0.1384,2338770,0.1141,2340261,,,,,,,,,0.1606,2332234,0.1585,2333133,0.159,2339066,0.1142,2339965,,,,,,,,,0.1954,2332530,0.1746,2332836,0.1708,2339362,0.1117,2339668,,,,,,,,
110,26.4,0.1806,2350839,0.1722,2357663,,,0.1294,2364494,,,,,,,,,0.1595,2351139,0.1698,2357367,0.1542,2357971,0.1218,2364198,,,,,,,,,0.2358,2351435,0.2315,2357071,0.2321,2358268,0.1231,2363902,,,,,,,,,0.2151,2351731,0.2119,2356775,0.2064,2358564,0.1253,2363606,,,,,,,,,0.1578,2352027,0.1556,2356479,0.1493,2358860,0.1208,2363310,,,,,,,,,0.1719,2352323,0.1707,2356183,0.162,2359156,0.1152,2363014,,,,,,,,,0.204,2352619,0.2149,2355887,0.1985,2359452,0.1247,2362718,,,,,,,,,0.1704,2352915,0.1762,2355591,0.1804,2359748,0.1065,2362421,,,,,,,,,0.1349,2353212,0.1276,2355295,0.1204,2360044,0.1191,2362125,,,,,,,,,0.1497,2353508,0.1464,2354999,0.1384,2360340,0.1141,2361829,,,,,,,,,0.1614,2353804,0.1589,2354703,0.1596,2360636,0.1142,2361533,,,,,,,,,0.1924,2354100,0.1745,2354406,0.1721,2360932,0.1103,2361237,,,,,,,,
111,26.4,0.1805,2372400,0.1721,2379221,,,0.1293,2386052,,,,,,,,,0.1593,2372696,0.1698,2378925,0.1541,2379527,0.1218,2385756,,,,,,,,,0.2344,2372992,0.2318,2378629,0.2307,2379823,0.123,2385460,,,,,,,,,0.2157,2373288,0.2115,2378333,0.2082,2380119,0.1253,2385164,,,,,,,,,0.1575,2373584,0.156,2378037,0.1488,2380415,0.1208,2384868,,,,,,,,,0.1715,2373880,0.1707,2377741,0.1618,2380711,0.1152,2384572,,,,,,,,,0.2036,2374176,0.2149,2377445,0.1975,2381007,0.1246,2384276,,,,,,,,,0.1728,2374472,0.177,2377149,0.1784,2381303,0.1065,2383980,,,,,,,,,0.1349,2374768,0.1277,2376853,0.1207,2381599,0.1191,2383684,,,,,,,,,0.1496,2375064,0.1461,2376556,0.1385,2381896,0.114,2383388,,,,,,,,,0.1607,2375360,0.1594,2376260,0.159,2382192,0.1142,2383092,,,,,,,,,0.1927,2375656,0.1731,2375963,0.1718,2382488,0.1102,2382795,,,,,,,,
112,26.2,0.1811,2393950,0.172,2400771,,,0.1294,2407623,,,,,,,,,0.1591,2394247,0.1695,2400474,0.1539,2401079,0.122,2407326,,,,,,,,,0.2334,2394542,0.2346,2400177,0.2302,2401376,0.123,2407029,,,,,,,,,0.2144,2394837,0.2152,2399880,0.2072,2401673,0.1252,2406732,,,,,,,,,0.1572,2395132,0.1556,2399583,0.149,2401970,0.1208,2406435,,,,,,,,,0.1717,2395427,0.1705,2399286,0.1615,2402267,0.1152,2406138,,,,,,,,,0.2013,2395722,0.216,2398989,0.1988,2402564,0.1246,2405841,,,,,,,,,0.1704,2396019,0.1749,2398692,0.1882,2402861,0.1065,2405544,,,,,,,,,0.1347,2396314,0.1281,2398395,0.1203,2403158,0.1189,2405247,,,,,,,,,0.1492,2396609,0.1459,2398098,0.1385,2403455,0.1151,2404950,,,,,,,,,0.1611,2396904,0.1587,2397801,0.1593,2403752,0.1142,2404653,,,,,,,,,0.1916,2397199,0.1749,2397504,0.1739,2404049,0.1102,2404356,,,,,,,,
113,26.2,0.1805,2415520,0.172,2422356,,,0.1294,2429215,,,,,,,,,0.1591,2415817,0.1698,2422058,0.1539,2422665,0.1217,2428918,,,,,,,,,0.235,2416113,0.2333,2421761,0.2309,2422962,0.123,2428621,,,,,,,,,0.2178,2416409,0.2125,2421464,0.2079,2423259,0.1253,2428324,,,,,,,,,0.1573,2416706,0.1553,2421166,0.1486,2423556,0.1207,2428026,,,,,,,,,0.1713,2417003,0.1704,2420869,0.1613,2423853,0.1152,2427729,,,,,,,,,0.2012,2417300,0.2154,2420573,0.1987,2424150,0.1247,2427432,,,,,,,,,0.1686,2417597,0.1754,2420277,0.1798,2424447,0.1065,2427134,,,,,,,,,0.1351,2417893,0.1278,2419980,0.1201,2424744,0.1191,2426837,,,,,,,,,0.1493,2418189,0.1481,2419683,0.1388,2425041,0.1139,2426540,,,,,,,,,0.1623,2418485,0.1585,2419387,0.1586,2425338,0.1143,2426243,,,,,,,,,0.1949,2418782,0.1733,2419090,0.1698,2425636,0.1103,2425944,,,,,,,,
114,26.3,0.1803,2437121,0.1719,2443967,,,0.1293,2450823,,,,,,,,,0.1591,2437418,0.1695,2443670,0.1538,2444276,0.1218,2450526,,,,,,,,,0.2314,2437715,0.2306,2443373,0.2268,2444574,0.1231,2450229,,,,,,,,,0.2204,2438012,0.216,2443076,0.2059,2444871,0.1254,2449932,,,,,,,,,0.1571,2438310,0.1551,2442778,0.1484,2445168,0.1205,2449635,,,,,,,,,0.171,2438607,0.1701,2442481,0.1613,2445465,0.1152,2449338,,,,,,,,,0.2039,2438904,0.2159,2442184,0.1961,2445762,0.1247,2449041,,,,,,,,,0.1676,2439201,0.1721,2441887,0.1876,2446059,0.1068,2448743,,,,,,,,,0.1349,2439500,0.1277,2441590,0.1204,2446356,0.119,2448446,,,,,,,,,0.1495,2439797,0.1459,2441293,0.1384,2446653,0.1139,2448149,,,,,,,,,0.1609,2440094,0.1593,2440996,0.1588,2446950,0.1142,2447852,,,,,,,,,0.1936,2440391,0.1768,2440698,0.1695,2447247,0.1103,2447555,,,,,,,,
115,26.3,0.1804,2458733,0.1717,2465575,,,0.1294,2472430,,,,,,,,,0.1586,2459030,0.1693,2465278,0.1538,2465883,0.1218,2472133,,,,,,,,,0.2363,2459327,0.2303,2464981,0.2275,2466180,0.1231,2471836,,,,,,,,,0.2155,2459624,0.216,2464684,0.2064,2466477,0.1254,2471539,,,,,,,,,0.1573,2459921,0.1553,2464387,0.1484,2466774,0.1205,2471242,,,,,,,,,0.1712,2460218,0.1701,2464090,0.1613,2467071,0.1153,2470945,,,,,,,,,0.2006,2460515,0.2152,2463793,0.1998,2467368,0.1246,2470648,,,,,,,,,0.1696,2460812,0.1749,2463496,0.1813,2467665,0.1065,2470351,,,,,,,,,0.1349,2461109,0.1275,2463199,0.1204,2467962,0.1188,2470054,,,,,,,,,0.1492,2461406,0.1459,2462902,0.1384,2468260,0.114,2469757,,,,,,,,,0.1606,2461703,0.1579,2462605,0.1586,2468557,0.1142,2469460,,,,,,,,,0.1918,2462000,0.1762,2462308,0.1714,2468854,0.1103,2469163,,,,,,,,
116,26.4,0.1801,2480327,0.1717,2487157,,,0.1294,2493966,,,,,,,,,0.1588,2480625,0.169,2486862,0.1535,2487465,0.1218,2493671,,,,,,,,,0.2336,2480920,0.2277,2486567,0.2287,2487760,0.1231,2493376,,,,,,,,,0.2186,2481217,0.2121,2486272,0.2111,2488055,0.1252,2493081,,,,,,,,,0.157,2481512,0.1552,2485975,0.1483,2488350,0.1206,2492786,,,,,,,,,0.1704,2481809,0.17,2485678,0.1609,2488645,0.1153,2492491,,,,,,,,,0.197,2482106,0.2118,2485381,0.2034,2488940,0.1246,2492196,,,,,,,,,0.1707,2482403,0.1732,2485083,0.1912,2489235,0.1065,2491901,,,,,,,,,0.1349,2482700,0.1275,2484786,0.1204,2489530,0.1188,2491606,,,,,,,,,0.1492,2482997,0.1457,2484489,0.1383,2489825,0.1141,2491311,,,,,,,,,0.1601,2483294,0.1581,2484192,0.158,2490120,0.1141,2491016,,,,,,,,,0.1956,2483589,0.1742,2483897,0.1732,2490415,0.1208,2490721,,,,,,,,
117,26.4,0.1802,2501870,0.1716,2508669,,,0.1293,2515481,,,,,,,,,0.1585,2502165,0.1692,2508374,0.1533,2508976,0.1217,2515186,,,,,,,,,0.231,2502460,0.2306,2508079,0.2284,2509274,0.123,2514891,,,,,,,,,0.2157,2502755,0.2137,2507784,0.2075,2509569,0.1252,2514596,,,,,,,,,0.1569,2503050,0.1552,2507489,0.1482,2509864,0.1208,2514301,,,,,,,,,0.1705,2503345,0.1698,2507194,0.161,2510159,0.1152,2514006,,,,,,,,,0.1983,2503640,0.2133,2506899,0.1959,2510454,0.1247,2513711,,,,,,,,,0.1694,2503935,0.1745,2506604,0.1823,2510749,0.1065,2513416,,,,,,,,,0.1347,2504230,0.1275,2506308,0.1203,2511044,0.1186,2513121,,,,,,,,,0.149,2504525,0.1458,2506013,0.1382,2511339,0.1138,2512826,,,,,,,,,0.1595,2504820,0.1583,2505718,0.1589,2511634,0.1142,2512531,,,,,,,,,0.1924,2505115,0.1757,2505420,0.1722,2511929,0.1162,2512234,,,,,,,,
118,26.3,0.18,2523388,0.1717,2530230,,,0.1294,2537078,,,,,,,,,0.1588,2523686,0.1689,2529933,0.1532,2530538,0.1219,2536782,,,,,,,,,0.2354,2523983,0.2296,2529636,0.2291,2530834,0.1229,2536486,,,,,,,,,0.2159,2524280,0.2142,2529339,0.2066,2531131,0.1253,2536190,,,,,,,,,0.1569,2524577,0.155,2529043,0.148,2531428,0.1206,2535893,,,,,,,,,0.1703,2524874,0.1694,2528746,0.1605,2531725,0.1152,2535596,,,,,,,,,0.2046,2525171,0.2121,2528449,0.1971,2532022,0.1248,2535298,,,,,,,,,0.1688,2525468,0.176,2528152,0.184,2532319,0.1064,2535001,,,,,,,,,0.1348,2525766,0.1276,2527855,0.1202,2532615,0.1186,2534704,,,,,,,,,0.149,2526063,0.1455,2527558,0.1383,2532912,0.1139,2534407,,,,,,,,,0.1595,2526360,0.158,2527261,0.1582,2533209,0.1143,2534110,,,,,,,,,0.1943,2526657,0.175,2526963,0.171,2533505,0.1103,2533813,,,,,,,,
